702,Maryland,722.78,0.57,0.1,0.06,"Beans - Black Bean, Preserved",0.79
703,Florida,358.36,0.89,0.59,0.5,Muffin Batt - Ban Dream Zero,0.98
704,Maryland,424.15,0.89,0.54,0.3,Beef - Flank Steak,0.24
705,Washington,716.44,0.05,0.46,0.52,Cassis,0.82
706,Arizona,409.59,0.67,0.21,0.36,Sausage - Chorizo,0.91
707,Texas,711.11,0.1,0.65,0.9,Sprouts - Baby Pea Tendrils,0.47
708,Virginia,783.77,0.87,0.12,0.66,Wine - Beringer Founders Estate,0.57
709,California,399.62,0.71,0.5,0.65,Brandy Cherry - Mcguinness,0.95
710,New York,799.4,0.31,0.78,0.06,Duck - Whole,0.71
711,Nevada,374.53,0.39,0.6,0.9,Macaroons - Homestyle Two Bit,0.05
712,Florida,609.97,0.78,0.64,0.17,Mace,0.12
713,Georgia,292.82,0.84,0.63,0.8,Capon - Whole,0.69
714,Utah,510.38,0.04,0.06,0.47,Shrimp - 100 / 200 Cold Water,0.78
715,South Carolina,410.68,0.32,0.33,0.3,"Seedlings - Mix, Organic",0.57
716,Texas,610.85,0.01,0.23,0.41,Appetizer - Veg Assortment,0.46
717,New Mexico,295.82,0.11,0.18,0.73,Pork - Ground,0.54
718,California,636.44,0.88,0.25,0.28,Tea - Herbal Sweet Dreams,0.89
719,Texas,520.55,0.37,0.59,0.76,Pectin,0.36
720,New York,801.02,0.02,0.87,0.17,Calypso - Black Cherry Lemonade,0.6
721,Florida,988.32,0.57,0.99,0.13,"Pasta - Bauletti, Chicken White",0.8
722,Arizona,485.94,0.3,0.72,0.64,Bread - Wheat Baguette,0.43
723,North Carolina,645.87,0.84,0.17,0.1,"Lamb - Shoulder, Boneless",0.58
724,Colorado,987.71,0.46,0.1,0.29,Lentils - Green Le Puy,0.4
725,Virginia,611.62,0.14,0.16,0.66,Tea - Herbal - 6 Asst,0.7
726,Louisiana,521.47,0.01,0.91,0.54,Cream - 35%,0.44
727,California,578.46,0.37,0.98,0.33,Carbonated Water - Orange,0.76
728,Michigan,621.69,0.02,0.34,0.5,Bag - Clear 7 Lb,0.07
729,Illinois,181.38,0.35,0.68,0.74,Chicken - Ground,0.96
730,Florida,223.91,0.22,0.11,0.19,Sauce - Chili,0.76
731,Arizona,699.11,0.51,0.48,0.44,Sprouts - Baby Pea Tendrils,0.4
732,Virginia,395.66,0.54,0.45,0.3,"Water, Tap",0.55
733,Iowa,646.65,0.11,0.6,0.49,Oil - Grapeseed Oil,0.53
734,Georgia,374.96,0.98,0.87,0.26,Puree - Strawberry,0.48
735,West Virginia,164.35,0.19,0.06,0.38,Tea - Grapefruit Green Tea,0.72
736,Texas,326.46,0.93,0.32,0.83,Dried Apple,0.47
737,California,690.84,0.6,0.09,0.48,Barley - Pearl,0.89
738,Arkansas,813.01,0.17,0.78,0.96,Shrimp - Tiger 21/25,0.74
739,Florida,911.78,0.87,0.43,0.53,Gloves - Goldtouch Disposable,0.26
740,Texas,740.41,0.05,0.12,0.06,Truffle Cups Green,0.04
741,District of Columbia,679.51,0.5,0.91,0.7,Wine - Two Oceans Cabernet,0.36
742,Wisconsin,645.21,0.02,0.34,0.88,"Vinegar - Balsamic, White",0.97
743,California,383.2,0.89,0.92,0.59,Pea - Snow,0.93
744,Wisconsin,824.79,0.29,0.4,0.13,Mayonnaise - Individual Pkg,0.96
745,Texas,749.68,0.27,0.35,0.7,Scallops - In Shell,0.23
746,Texas,619.38,0.57,0.15,0.21,"Ranchero - Primerba, Paste",0.97
747,New York,883.03,0.18,0.64,0.28,"Juice - Apple, 500 Ml",0.81
748,Massachusetts,488.17,0.78,0.3,0.69,Fork - Plastic,0.51
749,Pennsylvania,948.97,0.01,0.44,0.81,"Stock - Beef, Brown",0.86
750,Oklahoma,228.9,0.44,0.67,0.24,"Cherries - Maraschino,jar",0.51
751,Texas,483.37,0.01,0.56,0.76,Bay Leaf Ground,0.02
752,Florida,227.87,0.48,0.08,0.63,"Marjoram - Dried, Rubbed",0.22
753,Pennsylvania,516.35,0.04,0.33,0.79,Veal - Sweetbread,0.81
754,Texas,805.69,0.66,0.8,0.4,Salami - Genova,0.19
755,New Hampshire,489.36,0.09,0.2,0.59,Salt - Seasoned,0.94
756,Ohio,720.17,0.45,0.82,0.86,Ham - Virginia,0.38
757,Massachusetts,920.47,0.26,0.96,0.54,Liners - Baking Cups,0.5
758,Pennsylvania,890.25,0.87,0.54,0.43,Puree - Raspberry,0.15
759,Florida,119.73,0.86,0.22,0.95,Milk Powder,0.06
760,Tennessee,326.28,0.34,0.88,0.15,Energy Drink Red Bull,0.5
761,Kentucky,145.2,0.93,0.76,0.73,"Lamb - Shoulder, Boneless",0.94
762,Texas,305.89,0.88,0.45,0.46,Heavy Duty Dust Pan,0.99
763,Wisconsin,297.86,0.8,0.42,0.36,Glycerine,0.69
764,Tennessee,605.12,0.34,0.64,0.25,Wine - Beaujolais Villages,0.36
765,Arizona,559.29,0.21,1.0,0.87,Wine - Magnotta - Pinot Gris Sr,0.65
766,Kansas,189.56,0.41,0.78,0.79,Icecream Bar - Del Monte,0.75
767,Texas,770.97,0.78,0.48,0.32,Cardamon Seed / Pod,0.06
768,South Carolina,458.68,0.05,0.8,0.45,Juice - Cranberry 284ml,0.05
769,Kentucky,155.64,0.11,0.33,0.69,Towel - Roll White,0.38
770,Florida,439.93,0.68,0.33,0.27,Apples - Spartan,0.55
771,North Carolina,922.66,0.79,0.59,0.92,Muffin - Mix - Creme Brule 15l,0.81
772,California,296.93,0.83,0.88,0.9,"Cake Circle, Paprus",0.18
773,Pennsylvania,977.6,0.26,0.1,0.7,"Split Peas - Green, Dry",0.22
774,California,475.34,0.86,0.32,0.68,Pork - Inside,0.42
775,Louisiana,457.91,0.61,0.43,0.8,Pork - Smoked Kassler,0.31
776,Kansas,724.94,0.2,0.52,0.61,Allspice - Jamaican,0.29
777,Indiana,366.18,0.31,0.36,0.85,"Split Peas - Yellow, Dry",0.55
778,Florida,605.14,0.96,0.85,0.33,Flavouring - Raspberry,0.32
779,Texas,369.32,0.42,0.07,0.85,Flour - Teff,0.29
780,Florida,585.43,0.52,0.47,0.46,Taro Leaves,0.46
781,Florida,628.93,0.04,0.7,0.16,Pepper - Red Thai,0.95
782,North Carolina,750.73,0.72,0.11,0.66,Orange Roughy 4/6 Oz,0.91
783,Texas,988.11,0.36,0.47,0.75,Cake - Lemon Chiffon,0.19
784,Minnesota,287.45,0.77,0.17,0.2,Milk - Homo,0.47
785,California,135.27,0.61,0.58,0.94,Ocean Spray - Kiwi Strawberry,0.95
786,Florida,783.54,0.82,0.2,0.85,"Chicken - Leg, Boneless",0.42
787,New York,752.21,0.59,0.69,0.07,Wine - Rosso Del Veronese Igt,0.79
788,Texas,737.82,0.85,0.1,0.37,Sauce - Rosee,0.67
789,Kentucky,374.85,0.77,0.92,0.77,Garlic - Elephant,0.87
790,Ohio,389.78,0.94,0.84,0.25,Pur Value,0.11
791,Ohio,487.46,0.76,1.0,0.66,Versatainer Nc - 9388,0.3
792,Florida,371.39,0.38,0.05,0.3,Bagelers - Cinn / Brown Sugar,0.85
793,Colorado,576.24,0.25,0.16,0.8,Cleaner - Pine Sol,0.92
794,Washington,508.85,0.33,0.93,0.14,Wine - Alsace Riesling Reserve,0.02
795,Texas,535.43,0.99,0.2,0.32,Wine - Penfolds Koonuga Hill,0.18
796,California,876.86,0.17,0.69,0.75,Wine - Vineland Estate Semi - Dry,0.56
797,North Carolina,271.44,0.62,0.03,0.48,Duck - Breast,0.85
798,Texas,853.4,0.52,0.29,0.12,Monkfish - Fresh,0.53
799,Texas,930.98,0.95,0.16,0.51,Jack Daniels,0.56
800,Pennsylvania,817.64,0.66,0.73,0.02,French Pastries,0.68
801,Georgia,524.08,0.31,0.09,0.54,Sauce - Caesar Dressing,0.95
802,Missouri,527.4,0.62,0.32,0.7,Bread - Pain Au Liat X12,0.89
803,Indiana,259.91,0.69,0.05,0.91,Wine - Vovray Sec Domaine Huet,0.3
804,Virginia,651.64,0.96,0.66,0.79,Wine - Fino Tio Pepe Gonzalez,0.18
805,Texas,493.69,0.89,0.8,0.89,"Pasta - Penne, Lisce, Dry",0.49
806,New York,695.7,0.58,0.38,0.14,Beer - Muskoka Cream Ale,0.68
807,California,385.28,0.56,0.07,0.85,"Sugar - Sweet N Low, Individual",0.91
808,Indiana,779.0,0.59,0.6,0.82,Cheese - St. Paulin,0.62
809,California,137.96,0.14,0.89,0.43,Food Colouring - Green,0.97
810,Connecticut,314.41,0.64,0.13,0.19,Yoplait Drink,0.87
811,Florida,386.08,0.46,0.13,0.27,Sauce - Caesar Dressing,0.33
812,North Carolina,941.8,0.35,0.61,0.07,Shortbread - Cookie Crumbs,0.69
813,Oklahoma,630.24,0.93,0.1,0.34,Icecream - Dibs,0.73
814,California,949.98,0.11,0.82,0.42,Momiji Oroshi Chili Sauce,0.19
815,New York,696.17,0.84,0.23,0.38,"Wine - White, Ej Gallo",0.31
816,Indiana,307.33,0.38,0.16,0.44,Cilantro / Coriander - Fresh,0.07
817,Georgia,267.3,0.3,0.83,0.85,Mushroom - Morel Frozen,0.07
818,Virginia,465.89,0.1,0.66,0.82,Cookie Dough - Peanut Butter,0.57
819,New York,294.2,0.63,1.0,0.29,Kumquat,0.2
820,New York,830.6,0.48,0.23,0.44,"Coconut - Creamed, Pure",0.68
821,Indiana,397.48,0.12,0.54,0.72,Miso - Soy Bean Paste,0.81
822,District of Columbia,297.07,0.4,0.98,0.53,Mustard - Individual Pkg,0.44
823,New York,625.94,0.13,0.69,0.48,Hog / Sausage Casing - Pork,0.98
824,Colorado,749.24,0.36,0.67,0.96,Wine - Rubyport,0.36
825,Connecticut,522.08,0.68,0.74,0.7,Island Oasis - Cappucino Mix,0.59
826,Tennessee,932.68,0.02,0.07,0.88,Beer - Sleemans Honey Brown,0.59
827,California,512.49,0.93,0.55,0.3,Monkfish Fresh - Skin Off,0.76
828,Indiana,682.38,0.39,0.08,0.85,"Tart Shells - Savory, 2",0.05
829,Kansas,320.09,0.86,1.0,0.13,Truffle - Whole Black Peeled,0.88
830,New Jersey,938.48,0.77,0.97,0.75,Magnotta - Bel Paese White,0.58
831,Illinois,361.45,0.21,0.77,0.51,Syrup - Kahlua Chocolate,0.34
832,Georgia,706.23,0.02,0.11,0.88,Pop Shoppe Cream Soda,0.81
833,Washington,348.59,0.16,0.35,0.43,Coffee Guatemala Dark,0.53
834,Texas,447.67,0.03,0.06,0.99,"Club Soda - Schweppes, 355 Ml",0.97
835,Florida,311.2,0.84,0.28,0.31,Cheese - Cheddar With Claret,0.9
836,Michigan,837.9,0.97,0.58,0.38,Longos - Cheese Tortellini,0.01
837,Indiana,967.29,0.74,0.58,0.36,"Lamb - Shoulder, Boneless",0.09
838,Alabama,829.28,0.56,0.77,0.08,Soho Lychee Liqueur,0.96
839,Tennessee,278.8,0.21,0.98,0.93,Ham - Cooked,0.2
840,Texas,629.32,0.98,0.2,0.07,Monkfish Fresh - Skin Off,0.17
841,California,714.75,0.12,0.16,0.5,"Melon - Watermelon, Seedless",0.71
842,Texas,882.42,0.38,0.42,0.86,Pomegranates,0.68
843,North Carolina,781.56,0.11,0.58,0.03,Cocoa Feuilletine,0.25
844,Alaska,418.9,0.38,0.97,0.83,Cheese - Grana Padano,0.1
845,Texas,741.08,0.58,0.78,0.35,Goat - Whole Cut,0.78
846,Illinois,278.16,0.64,0.62,0.66,"Roe - Lump Fish, Red",0.04
847,Virginia,888.52,0.78,0.8,0.1,"Beans - Navy, Dry",0.18
848,New York,124.4,0.03,0.28,0.36,Beans - Fine,0.48
849,Texas,288.67,0.98,0.84,0.76,Sword Pick Asst,0.21
850,Colorado,800.94,0.89,0.54,0.61,"Red Snapper - Fillet, Skin On",0.7
851,Florida,980.48,0.8,0.13,0.34,Lettuce - Green Leaf,0.88
852,Kansas,243.37,0.79,0.49,0.0,Parsley - Dried,0.85
853,California,477.71,0.15,0.9,0.47,Wine - Magnotta - Bel Paese White,0.16
854,Nevada,633.6,0.17,0.38,0.38,"Ice - Clear, 300 Lb For Carving",0.8
855,District of Columbia,806.42,0.7,0.43,0.43,"Soup - Knorr, Veg / Beef",0.76
856,Florida,733.4,0.02,0.97,0.45,Dried Apple,0.98
857,New York,503.05,0.93,0.35,0.72,The Pop Shoppe - Cream Soda,0.8
858,California,989.33,0.3,0.33,0.78,Wine - Chianti Classico Riserva,0.3
859,Indiana,492.99,0.49,0.9,0.98,Sandwich Wrap,0.81
860,Texas,571.7,0.03,0.03,0.53,"Lemonade - Mandarin, 591 Ml",0.04
861,Texas,586.74,0.62,0.64,0.74,"Artichoke - Hearts, Canned",0.63
862,Texas,760.45,0.53,0.96,0.23,"Pasta - Fett Alfredo, Single Serve",0.47
863,Texas,673.47,0.8,0.09,0.57,Clams - Canned,0.96
864,Alabama,481.88,0.07,0.75,0.7,Petit Baguette,0.01
865,Illinois,748.2,0.59,0.02,0.6,Jam - Apricot,0.18
866,Texas,659.98,0.93,0.12,0.36,Spinach - Packaged,0.09
867,California,649.43,0.13,0.72,0.15,"Sauce - Soya, Light",0.21
868,Florida,768.44,0.24,0.15,0.66,Bread - French Stick,0.3
869,Utah,360.77,0.75,0.77,0.35,Oil - Shortening - All - Purpose,0.65
870,New York,940.87,0.86,0.55,0.97,"Pasta - Fett Alfredo, Single Serve",0.01
871,Texas,214.31,0.03,0.59,0.34,"Split Peas - Green, Dry",0.33
872,Missouri,137.27,0.81,0.07,0.69,Wine - Shiraz South Eastern,0.49
873,Texas,532.26,0.2,0.34,0.21,Cake - Cheese Cake 9 Inch,0.72
874,South Dakota,554.37,0.01,0.42,0.39,Pepper - Cubanelle,0.75
875,Georgia,229.72,0.06,0.25,0.96,Tea - Decaf Lipton,0.39
876,Indiana,680.11,0.35,0.6,0.22,"Salmon - Atlantic, Skin On",0.9
877,Minnesota,693.11,0.45,0.96,0.22,Wine - Rhine Riesling Wolf Blass,0.55
878,Maryland,549.22,0.33,0.89,0.08,Beef - Rib Eye Aaa,1.0
879,Massachusetts,473.42,0.88,0.47,0.36,Curry Powder,0.53
880,California,453.46,0.73,0.28,0.96,Steamers White,0.82
881,Kansas,498.32,0.43,0.0,0.65,Bonito Flakes - Toku Katsuo,0.07
882,California,314.23,0.19,0.56,0.83,"Nut - Walnut, Pieces",0.29
883,Texas,268.88,0.44,0.54,0.94,Onions - Cooking,0.04
884,Alabama,858.99,0.57,0.8,0.13,Numi - Assorted Teas,0.6
885,Ohio,789.87,0.49,0.69,0.56,"Mushroom - Enoki, Dry",0.25
886,Texas,440.36,0.92,0.59,0.09,Apple - Northern Spy,0.29
887,Arizona,175.27,0.36,0.02,0.26,Cheese - Stilton,0.1
888,California,214.3,0.46,0.34,0.57,Sprouts - Alfalfa,0.49
889,California,580.57,0.52,0.54,0.6,Chocolate Liqueur - Godet White,0.59
890,Washington,354.85,0.83,0.45,0.17,Tea - English Breakfast,0.23
891,Virginia,723.04,0.39,0.57,0.61,"Pasta - Cappellini, Dry",0.98
892,Texas,500.48,0.37,0.79,0.25,Wine - Barossa Valley Estate,0.67
893,Florida,902.33,0.37,0.99,0.42,Onions - Spanish,0.03
894,Ohio,547.48,0.42,0.09,0.12,Honey - Lavender,0.82
895,Ohio,840.61,0.03,0.66,0.8,Sea Urchin,0.65
896,Michigan,889.93,0.5,0.92,0.22,Vinegar - Cider,0.59
897,Texas,780.81,0.51,0.77,0.48,Cheese - Valancey,0.99
898,Indiana,581.94,0.29,0.04,0.05,Lime Cordial - Roses,0.4
899,California,756.68,0.24,0.61,0.87,"Pepsi, 355 Ml",0.16
900,Oklahoma,723.74,0.69,0.2,0.26,Beef - Striploin Aa,0.31
901,Illinois,233.2,0.47,0.36,0.41,Cheese - Mix,0.34
902,California,776.48,0.62,0.56,0.82,"Tart Shells - Savory, 3",0.25
903,Nevada,781.87,0.15,0.28,0.46,"Carrots - Purple, Organic",0.18
904,Oklahoma,292.4,0.8,0.63,0.25,Onions - Cooking,0.17
905,North Dakota,524.02,0.93,0.94,0.9,True - Vue Containers,0.67
906,California,221.02,0.78,0.66,0.69,Pants Custom Dry Clean,0.95
907,Arizona,944.76,0.08,0.74,0.17,"Lamb - Whole, Fresh",0.22
908,Iowa,735.25,0.81,0.28,0.45,Lid Coffeecup 12oz D9542b,0.16
909,Pennsylvania,669.42,0.18,0.58,0.72,Tea - Earl Grey,0.6
910,Delaware,587.21,0.38,0.95,0.09,"Fish - Artic Char, Cold Smoked",0.57
911,California,608.32,0.43,0.76,0.43,"Pasta - Penne Primavera, Single",0.17
912,California,958.38,0.45,0.6,0.19,Beef - Inside Round,0.22
913,California,907.37,0.73,0.88,0.43,Tea - Honey Green Tea,0.5
914,New York,795.68,0.25,0.4,0.52,"Veal - Inside, Choice",0.27
915,New York,347.46,0.01,0.61,0.44,Squash - Acorn,0.06
916,New York,792.01,0.73,0.19,0.06,Corn - On The Cob,0.89
917,Texas,492.35,0.69,0.27,0.04,Soy Protein,0.55
918,Ohio,177.62,0.69,0.19,0.4,Sprouts - Corn,0.29
919,California,757.18,0.35,0.01,0.36,Crab Brie In Phyllo,0.52
920,Nevada,593.76,0.19,0.14,0.63,Spic And Span All Purpose,0.54
921,New York,451.68,0.15,0.5,0.28,Water - Perrier,0.72
922,Delaware,113.44,0.28,0.05,0.72,Pork - Kidney,0.21
923,Michigan,283.02,0.83,0.7,0.71,Bread - Rosemary Focaccia,0.83
924,Oklahoma,453.37,0.6,0.83,0.25,Shopper Bag - S - 4,0.16
925,Florida,942.62,0.26,0.26,0.52,"Nut - Almond, Blanched, Ground",0.4
926,District of Columbia,608.59,0.29,0.8,0.81,Mackerel Whole Fresh,0.63
927,Illinois,310.58,0.8,0.47,0.61,Artichokes - Jerusalem,0.63
928,Pennsylvania,981.72,0.44,0.01,0.08,Sausage - Meat,0.44
929,Minnesota,293.7,0.79,0.86,0.66,Glove - Cutting,0.3
930,Florida,493.58,0.74,0.36,0.07,"Juice - Tomato, 10 Oz",0.45
931,South Carolina,342.02,0.72,0.29,0.65,Muffin Carrot - Individual,0.41
932,California,389.1,0.46,0.1,0.19,Wine - Charddonnay Errazuriz,0.81
933,Texas,600.91,0.3,0.49,0.5,Bread Ww Cluster,0.86
934,California,492.12,0.32,0.13,0.53,Beef - Short Loin,0.02
935,California,727.26,0.86,0.53,0.08,Soup Campbells Split Pea And Ham,0.95
936,Texas,500.77,0.15,0.27,0.48,Wine - Charddonnay Errazuriz,0.97
937,Texas,684.17,0.53,0.63,0.63,Mushroom Morel Fresh,0.07
938,District of Columbia,479.09,0.08,0.22,0.63,Milk - 1%,0.37
939,Texas,495.87,0.17,0.34,0.59,"Bread - Pumpernickle, Rounds",0.05
940,Louisiana,229.73,0.02,0.27,0.99,"Mop Head - Cotton, 24 Oz",0.89
941,Tennessee,819.52,0.41,0.94,0.53,Chivas Regal - 12 Year Old,0.18
942,Wisconsin,311.5,0.2,0.57,0.26,Sugar - Icing,0.73
943,Pennsylvania,571.48,0.75,0.67,0.01,Lettuce - Boston Bib,0.3
944,Nevada,566.38,0.6,0.65,0.44,"Chicken - Base, Ultimate",0.39
945,Texas,764.02,0.23,0.07,0.5,Container - Foam Dixie 12 Oz,0.81
946,Arizona,471.43,0.02,0.06,0.56,Soup - Base Broth Chix,0.37
947,Missouri,393.98,0.92,0.91,0.04,Grapes - Red,0.07
948,Texas,527.93,0.32,0.94,0.95,Sun - Dried Tomatoes,0.72
949,California,239.32,0.9,0.49,0.99,Scallops 60/80 Iqf,0.24
950,New York,152.44,0.84,0.39,0.3,White Baguette,0.68
951,Texas,808.06,0.52,0.93,0.34,Mountain Dew,0.93
952,Arizona,126.55,0.65,0.23,0.67,Bread - White Epi Baguette,0.53
953,Florida,122.47,0.19,0.42,0.88,Shrimp - Black Tiger 8 - 12,0.24
954,Connecticut,371.69,0.28,0.69,0.83,"Cheese - Brie, Triple Creme",0.86
955,Maryland,558.48,0.04,0.37,0.98,"Seedlings - Mix, Organic",0.38
956,Arizona,424.0,0.23,0.94,0.55,Persimmons,0.6
957,Indiana,727.77,0.28,0.87,0.86,Squid - Tubes / Tenticles 10/20,0.74
958,Florida,835.12,0.32,0.47,0.71,Sherbet - Raspberry,0.02
959,Arizona,449.88,0.16,0.51,0.29,Coffee - Dark Roast,0.94
960,Utah,378.62,0.25,0.63,0.17,Squash - Acorn,0.73
961,Nevada,896.97,0.01,0.35,0.87,Clam Nectar,0.59
962,Ohio,916.16,0.77,0.79,0.26,"Brownies - Two Bite, Chocolate",0.03
963,Texas,928.84,0.77,0.21,0.78,Sherry - Dry,0.49
964,Florida,195.7,0.86,0.15,0.83,Orange - Tangerine,0.76
965,Pennsylvania,107.35,0.65,0.15,0.28,Pastry - French Mini Assorted,0.04
966,South Carolina,345.59,0.25,0.54,0.41,Spice - Peppercorn Melange,0.83
967,Texas,788.01,0.95,0.37,0.82,Banana - Green,0.87
968,Wisconsin,381.77,0.17,0.32,0.23,Table Cloth 62x120 Colour,0.81
969,California,191.74,0.4,0.84,0.64,Cucumber - Pickling Ontario,0.11
970,Nevada,270.67,0.02,0.58,0.18,Beef - Sushi Flat Iron Steak,0.41
971,Alabama,442.35,0.82,0.15,0.77,Jolt Cola,0.17
972,Ohio,751.15,0.52,0.04,0.73,Bagel - Whole White Sesame,0.33
973,Texas,644.66,0.43,0.31,0.37,"Chocolate - Pistoles, Lactee, Milk",0.88
974,Florida,112.98,0.49,0.54,0.18,Lettuce - Arugula,0.76
975,Nevada,793.0,0.5,0.16,0.76,"Wine - Red, Colio Cabernet",0.68
976,Florida,526.06,0.11,0.65,0.44,"Oil - Truffle, White",0.39
977,California,789.08,0.69,0.6,0.05,Chocolate - Dark,0.98
978,New York,581.51,0.23,0.95,0.97,"Artichoke - Bottom, Canned",0.1
979,Texas,789.92,0.02,0.06,0.35,Ginger - Fresh,0.86
980,Texas,107.55,0.51,0.05,0.76,Appetizer - Mushroom Tart,0.57
981,Michigan,917.63,0.94,0.35,0.91,Cardamon Seed / Pod,0.32
982,Florida,909.62,0.91,0.99,0.78,Cabbage - Savoy,0.7
983,Tennessee,702.43,0.62,0.58,0.51,"Wine - Mas Chicet Rose, Vintage",0.01
984,Mississippi,852.2,0.44,0.45,0.36,Carroway Seed,0.67
985,Tennessee,388.65,0.48,0.3,0.08,Wine - Gewurztraminer Pierre,0.85
986,California,750.82,0.95,0.59,0.95,Container - Clear 16 Oz,0.1
987,Kansas,557.28,0.29,0.47,0.55,Chicken - Wieners,0.59
988,California,590.04,0.48,0.07,0.1,Bread - Focaccia Quarter,0.89
989,Maryland,576.88,0.13,0.72,0.06,Pear - Halves,0.45
990,Missouri,539.28,0.17,0.44,0.89,Puff Pastry - Slab,0.56
991,California,998.88,0.81,0.63,0.21,V8 - Tropical Blend,0.29
992,Alabama,486.22,0.24,0.91,0.01,Beef Flat Iron Steak,0.52
993,Texas,918.3,0.89,0.66,0.95,Vodka - Moskovskaya,0.11
994,Tennessee,886.88,0.39,0.23,0.97,Aspic - Clear,0.29
995,Indiana,270.36,0.35,0.93,0.98,Magnotta Bel Paese Red,0.63
996,New York,492.84,0.29,0.52,0.06,"Coconut - Shredded, Unsweet",0.14
997,West Virginia,694.14,0.84,0.63,0.16,Syrup - Pancake,0.35
998,Illinois,815.65,0.3,0.36,0.85,Longos - Penne With Pesto,0.89
999,Hawaii,250.02,0.07,0.34,0.71,Sultanas,0.04
1000,Illinois,241.16,0.13,0.11,0.92,Pork - Bones,0.74
